	id	sentence	Valence	Arousal	Dominance
4886	SemEval_1209	Uganda parliament votes to send troops to Somalia	0.35	0.5	0.448275862069
6083	The_Black_Willow_6845_6999	"""It is true,"" Allan admitted, fidgeting with his cufflinks, ""that I would not dream of submitting one of these corruptions of literature to any publisher."	0.333333333333	0.541666666667	0.51724137931
4308	Nathans_Bylichka_56759_56816	I thought I heard Rachel’s voice blearily calling for me.	0.5	0.4375	0.51724137931
3705	Nathans_Bylichka_24214_24294	“Sir, we simply want to discover whether this individual is, in fact, a vampire.	0.4	0.5625	0.724137931034
5376	SemEval_530	Johnny Depp to make movie of spy poisoning	0.5	0.375	0.51724137931
9136	hotel-california_23829_23842	“Who leaves?”	0.45	0.375	0.448275862069
3497	Nathans_Bylichka_12533_12550	“Nepthys, my man!	0.75	0.75	0.724137931034
7630	cable_spool_fort_7063_7156	He ran like only a small boy can run, but he was losing and he wished hard that he could fly.	0.5	0.541666666667	0.402298850575
99	110CYL070_840_1012	There are a lot of barriers that keep people from working: physical and mental disabilities, history of welfare dependency and lack of education or self-esteem.	0.416666666667	0.4375	0.632183908046
6107	The_Black_Willow_8487_8551	They parted and Allan made his way pensively from Arthur's gate.	0.5	0.4375	0.51724137931
2216	Fermentation_HR5034_7463_7479	"""justifications"""	0.45	0.3125	0.586206896552
8505	detroit_5524_5558	And you will get what you pay for.	0.5	0.4375	0.724137931034
2971	NYTnewswire2_2801_3068	After the Winter Olympics, a French judge, Marie-Reine Le Gougne, was suspended by the International Skating Union for not reporting pressure she said was put on her by Didier Gailhaguet, president of the French Skating Federation, to vote for the Russian pairs team.	0.4	0.4375	0.51724137931
6095	The_Black_Willow_7903_7938	"""but I fear for what would remain."""	0.25	0.5625	0.51724137931
2085	Fermentation_Eminent-Domain_7972_8022	Aint many people still overseeing vineyard blends.	0.375	0.385416666667	0.459770114943
5980	The_Black_Willow_17450_17523	Certainly, it was undeniable that the stories had an originality to them.	0.5	0.4375	0.51724137931
1225	A_defense_of_Michael_Moore_17520_17601	This is all not mentioned by critics of Moore's movie, who claim to be objective.	0.5	0.375	0.448275862069
4134	Nathans_Bylichka_46273_46315	For the first time, she looked vulnerable.	0.4	0.375	0.379310344828
1128	A1_65_84	Dubai 01-82 (AFP) -	0.5	0.375	0.51724137931
2435	Homosexuality_15605_15703	His final thought: “I also believe everyone has at least one homosexual attraction.	0.5	0.4375	0.51724137931
4041	Nathans_Bylichka_41457_41497	“It is an honor to meet you, Lady Isis,”	0.7	0.6875	0.51724137931
10267	wsj_2465_1967_2000	Many will use a common editorial.	0.5	0.375	0.51724137931
6037	The_Black_Willow_3452_3468	"""Come, darling,"""	0.6	0.5	0.448275862069
371	114CUL059_1677_1687	Sincerely,	0.5	0.375	0.51724137931
9311	hotel-california_31244_31446	Times like that, running on less sleep than I should, alone because everyone else had had the sense to retire for the night, I had a tendency to get all meditative about the universe and my place in it.	0.5	0.25	0.379310344828
7090	anth_essay_4_16916_17130	The ONIC of Colombia lacks legitimacy precisely because it is perceived as not “Indian enough”; it embraces the use of Spanish and Western discourse, leading to distrust among indigenous peoples (Jackson 2002: 85).	0.4	0.5	0.379310344828
4507	Ohio_Steel_546_628	September 19, 1977 is a date that few people in Youngstown, Ohio will ever forget.	0.5	0.4375	0.51724137931
2014	Fermentation_Eminent-Domain_1384_1752	"There no evidence that grapes grown in ""Sonoma County"" have any single distinguishing feature derived from the fact that they were grown inside the borders of Sonoma County. Assemblywoman Evans concludes, ""By improving consumer education on each bottle, conjunctive labeling will unleash the full potential of our delicious wines to represent Sonoma around the world."	0.45	0.5	0.655172413793
5126	SemEval_1429	GPS sneakers locate with press of a button	0.55	0.5	0.448275862069
8485	detroit_4169_4246	Wherever we went in those neighborhoods, one in four houses had been torched.	0.25	0.4375	0.51724137931
6783	WhereToHongKong_38680_38957	Col­­o­n­na­­ded public buildings, iron balconies, winding streets, flagstoned squares and the many churches all speak of the Portuguese inheritance as well as the Chinese, a fusion of East and West that has produced the unique Macanese culture.	0.6	0.5	0.586206896552
6458	WhatToHongKong_22385_22397	Horseracing.	0.5	0.3125	0.51724137931
10314	wwf12_376_490	I’m also hoping you know that you play a vital role in achieving our conservation goals around the globe.	0.6	0.5	0.655172413793
4397	Nathans_Bylichka_9725_9762	And how did you recognize me when – ”	0.5	0.5	0.51724137931
7598	cable_spool_fort_5107_5146	Several more boys spewed out after him.	0.4	0.5	0.379310344828
8036	captured_moments_31905_31975	Malaquez answered the door in blood-red pajamas and a black silk robe.	0.5	0.4375	0.586206896552
10316	wwf12_4152_4162	Thank you.	0.7	0.5625	0.51724137931
5768	SemEval_892	Roddick overcomes Federer in final	0.55	0.5	0.586206896552
3887	Nathans_Bylichka_33388_33487	My real name is a little more ethnically appropriate, but we don’t toss those around in this place.	0.35	0.5	0.448275862069
3522	Nathans_Bylichka_13596_13672	“I …I noticed him from across the room when I was looking around for Rachel.	0.5	0.5	0.448275862069
4299	Nathans_Bylichka_56170_56267	The stake went down, there was a blur, and then my hands were empty and I felt pain under my jaw.	0.25	0.4375	0.172413793103
9165	hotel-california_25093_25125	I guess I didn't see the point.”	0.35	0.4375	0.448275862069
9845	vampires_4352_4445	I could sit and watch all day long if I didn't have school..or life to stay me from doing it!	0.4	0.5	0.448275862069
9495	hsus4_223_411	Your name -- and the name of The Humane Society of the United States (HSUS) -- are very important to the well-being of all animals because together we can prevent suffering and save lives.	0.5	0.4375	0.51724137931
3924	Nathans_Bylichka_35347_35451	Then there was light, a kind of rosy glow, and I felt the stone slip out of my hand to float in the air.	0.7	0.6875	0.379310344828
1050	20020731-nyt_46758_46972	Bush argues that the regulatory mechanisms he has in mind for reaching Clear Skies' goals, chiefly a market-based emissions trading scheme, will be so effective that the need for many existing rules will disappear.	0.55	0.375	0.51724137931
8720	easy_money_4765_5078	"He talked on about people with long ears who built the big statues, the ""moai"" and people with short ears who conquered the people with long ears and ate them and how the short eared people didn't really know the secrets of the long ears and had pulled down all the moai statues and destroyed some of the tablets."	0.4	0.5625	0.448275862069
482	115CVL037_882_917	Senior Nutrition meal program	0.5	0.4375	0.51724137931
6655	WhereToHongKong_21975_22105	Kowloon’s main street was created by Sir Matthew Nathan when he was governor of Hong Kong at the turn of the 19th century.	0.5	0.3125	0.448275862069
6074	The_Black_Willow_6237_6287	"""I know,"" Allan replied, ""but how am I to do that?"	0.4	0.375	0.310344827586
9008	hotel-california_19165_19180	“Again, bleak,”	0.25	0.5	0.310344827586
2460	Homosexuality_18884_19033	Marcus, Eric. Is it a Choice? San Francisco: HarperCollins, 1993. Wikholm, Andrew. gayhistory.com. 1998. <http://www.gayhistory.com>.	0.5	0.4375	0.448275862069
8147	captured_moments_39154_39355	My fear is that she would live, and I would learn that I had lost her long before Emil Malaquez translated her into a thing that can be kept, admired, and loved.	0.4	0.6875	0.379310344828
2379	HistoryLasVegas_9080_9230	Not only did it create jobs, but it also created Lake Mead, the massive reservoir that today provides water to all of southern Nevada.	0.5	0.4375	0.51724137931
76	110CYL069_69_206	In the short while since Goodwill helped him find his job, Robert has learned to thoroughly clean a motel room in about 40 minutes.	0.6	0.4375	0.724137931034
3092	NYTnewswire4_1747_1881	"""We see that crimson (from the Alabama loss) every day,"" tight end Lorenzo Diamond said, ""and that's a big motivational factor for us."	0.45	0.625	0.655172413793
1213	A_defense_of_Michael_Moore_15717_15911	"The claims of deliberate distortion don't hold up when viewing the whole scene, though -- as ""Hanlon's Razor"" states, one should never attribute to malice what can be attributed to incompetence."	0.35	0.4375	0.448275862069
7215	appalachian1_6450_6598	Hike between our Greenleaf, Galehead, Zealand Falls, and Mizpah Spring Huts, and experience the beauty of the mountains and hospitality of the huts.	0.6	0.5625	0.655172413793
7036	WhereToHongKong_9490_9663	Walk west along Hollywood Road until you come to Man Mo Temple, the island’s oldest house of worship (though the date of its founding is subject to dispute).	0.5	0.375	0.51724137931
7740	captured_moments_1674_1777	I took mine home, where they sat above my computer while I worked on my first play.	0.5625	0.359375	0.689655172414
3369	NYTnewswire9_3679_3821	Tibbets had just been ordered to organize a combat force to drop a bomb being developed by a secret enterprise known as the Manhattan Project.	0.4	0.5	0.51724137931
7479	blog-monastery_5117_5234	This may do no good at all, but it may--if everyone hopes and wishes and dreams and aspires, perhaps it will do good.	0.55	0.5	0.586206896552
3196	NYTnewswire6_605_736	"The show, along with her seminal book, ""Mastering the Art of French Cooking"" (1961), revolutionized the way America cooks and eats."	0.6	0.4375	0.51724137931
3346	NYTnewswire9_1198_1303	Almost 1,800 men were assembled n late 1944 to join the top-secret unit called the 509th Composite Group.	0.5	0.333333333333	0.747126436782
1602	Ant_Robot_51607_51676	The code to model this task-switching might look something like this:	0.5	0.3125	0.379310344828
995	20020731-nyt_40541_40777	The latest example is Monday's re-sentencing of Saad Eddin Ibrahim, a sociologist and human rights activist, to seven years in prison for his efforts to register voters, monitor elections and report attacks on Egypt's Coptic Christians.	0.3	0.5625	0.51724137931
9139	hotel-california_23917_23944	“You don't notice, do you.”	0.5	0.4375	0.51724137931
1083	20020731-nyt_8201_8337	"""Senator Torricelli provided the committee with a full explanation of sources of income and any funds used for cash purposes,"" she said."	0.5	0.4375	0.51724137931
7107	anth_essay_4_2541_2819	In reality land ownership rights were the exclusive right of the Spanish, resulting in modern-day malappropriation of land ownership in the hands of the descendants of the Spanish colonialists (Warren 1978, 7-8). Indigenous peoples are commonly sharecroppers or migrant workers.	0.5	0.3125	0.586206896552
849	20020731-nyt_23025_23146	"""I just wanted to be a part,"" said Starke, who is certain he is the lone Redskin, past or present, who lives in the city."	0.375	0.4375	0.344827586207
8744	easy_money_6690_6713	It was dark as we left.	0.5	0.4375	0.448275862069
3989	Nathans_Bylichka_38576_38603	ome on, we’re heading out.”	0.5	0.5	0.586206896552
9729	marine1_4346_4481	P.P.S. And, if you are able to send a gift of $15 or more, as a special new member bonus, I’ll send you our exclusive dolphin tote bag.	0.6	0.5625	0.586206896552
4232	Nathans_Bylichka_51701_51730	“Listen, man, he’s not there!	0.4	0.6875	0.586206896552
3591	Nathans_Bylichka_18038_18110	It’s very reassuring that I’ll not only be an outsider but a curiosity.”	0.45	0.5	0.448275862069
3821	Nathans_Bylichka_30041_30095	We’ll be done with them before your hair is finished.”	0.55	0.375	0.51724137931
3269	NYTnewswire7_5448_5532	They included support for marine reserves and money for fisheries management reform.	0.6	0.4375	0.51724137931
9346	hotel-california_33002_33066	“You don't see a meaning because there is no meaning,” she said.	0.5	0.375	0.51724137931
4625	Seedbombing_5355_5442	My wife and I did this when we lived in Texas ... planted blue bonnets in a state park.	0.6	0.5	0.655172413793
4727	SemEval_1065	Kim Jong-il bans Japanese cars in North Korea	0.4	0.4375	0.51724137931
8096	captured_moments_35094_35108	"""Where is she?"	0.5	0.359375	0.603448275862
5910	The_Black_Willow_12151_12323	Where before they had marched in regiments, practiced in ranks and followed their leaders' commands, the words now escaped in their true forms, unhindered by any stricture.	0.5	0.333333333333	0.51724137931
7428	blog-monastery_1622_1720	You believe the other medicine may have just as much value, but in other situations, not this one.	0.5	0.333333333333	0.344827586207
